StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_4,TimeHelp_5,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_4,MoneyHelp_5,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_4,RelDist_5,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_4,RelCont_5,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_4,RelTalk_5,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_4,RelPhone_5,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,SibClose_1,SibClose_2,CousinClose_1,CousinClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_4,RelBen_5,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_4,RelHap_5,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_4,RelCost_5,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_4,RelPrior_5,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,SibSup_1,SibSup_2,SibSup_3,CousinSup_1,CousinSup_2,CousinSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,aid,Ind,Col,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,RelLength,Race,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
2/16/2023 10:43,2/16/2023 10:57,0,100,803,1,2/16/2023 10:57,R_AnUZNHo6qvK0riV,anonymous,EN,1,1,1,0,1,0,0,0,10,4,NA,0,0,0,0,1503,497,NA,0,0,5,5,6,6,5,2,3,5,5,3,6,7,7,7,1,7,NA,7,3,1,1,9,9,NA,9,8,1,1,5,3,NA,3,3,1,3,3,4,NA,3,2,1,1,1,1,7,7,7,6,NA,NA,6,6,5,5,0,0,10,10,NA,9,8,0,0,10,10,NA,9,8,0,0,10,10,NA,9,8,0,0,10,10,NA,9,8,1,1,1,1,1,1,7,7,6,7,7,6,NA,NA,NA,6,6,6,6,6,6,6,1,0,0,0,0,0,0,0,NA,187,66,0,0,1,0,1,0,1,NA,36,1,33,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63ee790c-2fd5-d97a-aff6-ff7858033a47,4.6,5,1.5016497664659372,-2.2828269282343414,-1.8795586479468822,-1.993244688575389,1.5331700862943451,-2.354480845683163,-1.5407179064328134,-0.07776741003742517,-0.7256029710556304,0.546393635933351,0.6609806867036937,-0.9756443905941051,2.1006503045150726,0.747481211923483,-0.26840851692572854,-0.4110544494202602,0.04899974301791383,0.6495712942049625,0.17503804182769292,-0.6221803479970663,-1.1634951245726688,-0.6099490189647642,-0.12346825975317272,0.5421671375231417,0.06285718276337574,1,1,7,6,5,0,0,10,9,8,1,1,6.666666666666667,6,6,36.083333333333336,1,-1.4246946898054544,-1.1986547694362146,1.9009625388399816,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,1.4806040210459177,-0.7746205444845401,-0.5516329962418856
2/16/2023 10:41,2/16/2023 10:59,0,100,1104,1,2/16/2023 10:59,R_5vaGzawlCXzRd0B,anonymous,EN,1,1,1,0,1,0,0,0,8,0,NA,4,2,0,0,1730,0,NA,171,99,5,4,6,5,5,4,5,4,3,6,5,5,7,7,1,4,NA,2,1,1,1,9,2,NA,8,7,1,1,5,1,NA,4,3,1,1,4,1,NA,3,2,7,7,7,7,7,7,2,1,NA,NA,4,3,3,3,10,10,10,1,NA,4,3,10,10,10,1,NA,3,3,10,10,10,2,NA,2,1,10,10,10,0,NA,3,2,7,7,7,7,7,7,7,5,7,1,1,1,NA,NA,NA,4,4,4,4,4,4,3,1,0,0,0,0,0,0,0,NA,187,82,0,1,1,0,1,0,1,NA,16,1,12,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63ee7877-59d2-7aad-a6a7-03c24dd3ce03,5.4,4.285714285714286,1.5016497664659372,-2.2828269282343414,-1.8795586479468822,-1.993244688575389,1.5331700862943451,-2.354480845683163,-1.5407179064328134,-1.576557494395076,-0.7256029710556304,0.546393635933351,0.6609806867036937,-0.10248365447417047,-0.6304503344048881,0.283826199310076,0.5405974354982979,-0.4110544494202602,-1.0547839418066718,0.23585624372918287,0.17503804182769292,-0.6221803479970663,-1.1634951245726688,-0.9846465400541768,0.09482192427681095,-0.0542702872541936,-0.3165175010617156,7,7,7,3.5,3,10,10,10,3,2.25,7,7,6.333333333333333,4,4,16.083333333333332,1,-1.4246946898054544,-1.1986547694362146,1.2285559548536078,1.5648400751670453,0.7342679340343349,-1.2726407542693374,-0.9847548044290559,1.9093606506799525,-0.0728711706946886,0.027384872286680986
2/16/2023 10:38,2/16/2023 10:59,0,100,1311,1,2/16/2023 10:59,R_Xv9Nd2ix6zTZikV,anonymous,EN,1,1,1,1,1,0,7,3,4,0,NA,0,0,388,113,1499,0,NA,0,0,4,4,5,5,3,4,4,4,4,4,6,6,6,7,1,6,NA,2,2,9,1,9,9,NA,9,9,5,1,5,5,NA,5,3,5,1,2,5,NA,5,2,7,7,7,7,7,7,6,6,NA,NA,6,6,4,3,10,10,10,10,NA,10,7,10,10,10,10,NA,10,10,10,10,10,8,NA,7,2,10,10,10,9,NA,8,5,7,7,7,4,4,4,7,7,7,7,6,6,NA,NA,NA,7,7,7,5,3,2,2,1,0,0,0,0,0,0,0,NA,187,76,0,0,0,0,1,0,1,NA,60,7,60,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63ee7794-9d3a-1f6c-dd24-f3d748347e71,4.4,4.428571428571429,1.0148135408080305,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,-2.354480845683163,-1.5407179064328134,-1.576557494395076,-0.7256029710556304,0.546393635933351,0.6609806867036937,-1.84880512671404,-0.6304503344048881,0.747481211923483,1.3496033879223241,1.2644817825023245,-0.5028920993943791,1.0632863446807421,0.17503804182769292,-0.6221803479970663,0.9329429859986144,-0.9846465400541768,-0.34175844378315645,0.6827790119858109,0.02831298477924741,7,7,7,6,3.5,10,10,10,8.75,6,7,4,7,7,3.3333333333333335,60.583333333333336,1,1.4246946898054544,0.3528298313259826,-0.11625721311913942,-1.0488245186729368,-0.5724542105257288,-0.3279279401679944,-0.6006562741425397,1.4730488381448774,-0.7746205444845401,-0.5516329962418856
2/16/2023 10:44,2/16/2023 11:01,0,100,1056,1,2/16/2023 11:01,R_21jJZUBshHtH4lw,anonymous,EN,1,1,1,1,1,0,10,0,0,4,NA,0,0,2000,0,0,0,NA,0,0,4,4,6,5,5,4,2,6,3,4,7,7,5,NA,NA,5,NA,1,1,9,NA,9,9,NA,7,6,1,1,1,1,NA,1,1,5,NA,NA,5,NA,2,2,7,7,NA,NA,7,7,7,7,NA,NA,3,3,2,2,10,NA,10,10,NA,5,3,10,NA,10,10,NA,5,5,10,NA,10,10,NA,5,2,10,NA,10,10,NA,5,3,7,7,5,NA,NA,NA,7,7,6,7,7,7,NA,NA,NA,4,4,4,3,3,3,3,1,0,0,0,0,0,0,0,NA,187,72,0,1,0,0,1,0,1,NA,57,2,53,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63ee7907-3454-52cb-0039-9eff338f5df5,4.2,5.142857142857143,0.527977315150124,0.6689855348602151,-1.8795586479468822,0.9535902914255318,NA,NA,-1.5407179064328134,NA,NA,0.546393635933351,-2.8101816925500613,NA,-1.1766704621888802,-0.17982881330333095,-1.8864204217737812,-1.2488225653815526,-1.0547839418066718,-0.1778588067465968,-1.293908662138044,-0.6221803479970663,0.06774862337224716,NA,NA,-1.1229355656618862,-0.7871829396720947,7,NA,7,3,2,10,NA,10,5,3.25,6.333333333333333,NA,6.666666666666667,4,3,57.166666666666664,1,2.6458615667815586,-1.1986547694362146,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,3.5970129266654207,-0.9847548044290559,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
2/16/2023 10:37,2/16/2023 11:09,0,100,1909,1,2/16/2023 11:09,R_Wd0THQilnfMGqRP,anonymous,EN,1,0,0,1,0,0,1,1,0,NA,NA,5,7,400,400,1200,NA,NA,0,0,6,4,6,6,4,5,6,6,3,6,6,6,1,1,1,NA,NA,2,2,1,1,1,NA,NA,1,1,5,5,5,NA,NA,4,4,5,3,5,NA,NA,3,3,7,7,6,6,7,7,NA,NA,NA,NA,5,5,5,5,10,9,10,NA,NA,6,6,10,10,10,NA,NA,7,7,10,10,10,NA,NA,6,6,10,10,10,NA,NA,6,6,7,7,6,7,5,5,7,7,7,NA,NA,NA,NA,NA,NA,5,4,4,5,5,5,3,0,1,0,0,0,0,0,0,NA,187,69,0,0,0,0,0,1,1,NA,53,6,51,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,4,1,63ee77a0-da9a-05c8-d09f-d50766b65d4e,6,4.857142857142857,-1.4193675874815024,-2.2828269282343414,1.09438257690068,0.9535902914255318,-1.4000505279035187,-2.354480845683163,1.3835715124285795,-0.07776741003742517,-0.7256029710556304,-3.5193476550292253,0.6609806867036937,0.7706770816457642,-0.6304503344048881,-2.961758888983773,0.5405974354982979,-0.4110544494202602,-0.5028920993943791,-2.246434059125495,0.9095113938105613,0.17615949611965115,-0.41355541184740796,-0.6121818177988819,-0.7033232144338495,-0.8656665593276558,-0.4159138171474154,7,6,7,5,5,10,9.75,10,6.25,6.25,6.666666666666667,5.666666666666667,7,4.333333333333333,5,53.5,2,-1.0176390641467532,-0.6814932358488155,-1.4610703810918866,2.2182562236270407,4.001073295434494,-0.2987100180823859,0.37488601074445266,0.908298916292118,-0.7746205444845401,-0.5516329962418856
2/16/2023 10:52,2/16/2023 11:11,0,100,1131,1,2/16/2023 11:11,R_1P8kWVSGMlJJyU1,anonymous,EN,1,1,1,0,1,0,14,0,0,0,NA,0,0,2000,0,0,0,NA,0,0,5,3,6,6,4,2,5,1,2,6,6,5,2,6,1,1,NA,2,2,9,3,9,9,NA,9,9,5,1,5,5,NA,5,3,5,1,5,5,NA,5,3,7,7,1,1,7,7,7,7,NA,NA,5,5,3,2,10,0,10,10,NA,8,3,10,0,10,10,NA,10,8,10,0,10,10,NA,5,2,10,0,10,10,NA,6,1,7,7,7,1,1,1,7,7,7,7,7,7,NA,NA,NA,6,5,5,1,1,1,4,1,0,0,0,0,0,0,0,NA,187,59,0,0,0,0,1,0,1,NA,40,2,15,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63ee77b7-d851-1761-0e03-0fec784950c1,5.6,3.2857142857142856,-0.9325313618235959,0.6689855348602151,1.09438257690068,0.9535902914255318,1.0442999839280345,-1.5659518832138017,-1.5407179064328134,-1.576557494395076,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.6304503344048881,0.747481211923483,1.3496033879223241,1.2644817825023245,-0.5028920993943791,1.0632863446807421,0.17503804182769292,0.17615949611965115,0.44610676034070773,-0.9097318250284141,0.3131121083067946,0.6827790119858109,0.2278979458084268,7,1,7,5,2.5,10,0,10,7.25,3.5,7,1,7,5.333333333333333,1,40.166666666666664,1,4.2740840694163635,-1.1986547694362146,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,3.5970129266654207,-0.9847548044290559,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
2/16/2023 16:53,2/16/2023 16:57,0,100,243,1,2/16/2023 16:57,R_2PziPRKVG1pgsMP,anonymous,EN,1,0,0,1,0,0,7,0,7,NA,NA,0,0,100,500,800,NA,NA,600,0,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,1,1,5,5,5,NA,NA,5,5,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,4,4,4,4,4,4,NA,NA,NA,NA,4,4,5,4,5,5,5,NA,NA,5,5,5,5,5,NA,NA,4,5,5,6,5,NA,NA,6,5,5,5,5,NA,NA,4,6,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,1,0,0,0,1,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,20,0,20,2,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,1,63eecfb3-7e3f-c259-3a01-99563715ebd1,4,4,-1.4193675874815024,-0.8069206966870631,-1.8795586479468822,-1.993244688575389,-1.4000505279035187,-0.7774229207444406,-1.5407179064328134,-1.576557494395076,-0.7256029710556304,-1.4864770095479372,-2.8101816925500613,-2.7219658628339745,-1.1766704621888802,-1.1071388385301448,-1.8864204217737812,-2.086590681342845,-1.0547839418066718,-0.5915738572223764,-1.293908662138044,-1.4205201921137838,-1.5247729051727092,-1.3236872123689623,-1.9360568839969008,-1.5642051009589129,-1.090196663320219,4,4,4,4,4.5,5,5.25,5,4.75,5.25,4,4,4,4,4,20,4,1.4246946898054544,-1.1986547694362146,0.892352662860421,-1.0488245186729368,-0.5724542105257288,-1.0291580702225995,0.7147962145378298,0.15278062618809213,1.6876579600412547,-0.5516329962418856
2/16/2023 16:52,2/16/2023 16:57,0,100,293,1,2/16/2023 16:57,R_71HC0rWKAcBZygN,anonymous,EN,1,1,1,1,1,1,8,1,2,2,NA,1,0,600,400,1000,0,NA,0,0,6,7,6,5,5,5,5,6,5,5,6,5,4,6,6,7,NA,6,6,8,8,5,6,NA,2,7,4,4,5,3,NA,3,4,4,3,5,4,NA,4,4,6,7,5,7,6,6,7,7,NA,NA,5,6,6,6,8,9,9,7,NA,6,6,9,8,9,9,NA,9,10,7,9,9,9,NA,8,10,5,8,9,8,NA,9,10,7,6,5,4,6,6,6,7,6,6,6,6,NA,NA,NA,7,6,4,5,5,7,2,0,1,0,0,0,0,0,0,NA,187,27,0,0,0,0,0,1,1,NA,5,3,2,1,NA,1,NA,2,NA,2,NA,4,NA,2,NA,1,NA,1,NA,4,1,63eecf9e-4b96-1cca-b4ac-6c77afaca3d1,5.4,5.571428571428571,0.041141089492217404,0.30000897697339546,0.35089727068878956,0.21688154642530155,1.0442999839280345,0.40537052295960113,0.6524991577132312,-0.07776741003742517,1.876306672628701,-1.4864770095479372,0.6609806867036937,0.7706770816457642,1.5544301767310804,-2.498103876370366,-0.26840851692572854,0.4267136665410322,1.7046752702547925,0.23585624372918287,0.9095113938105613,0.9744993402363686,0.227232220894926,0.5061005636408604,0.4553718578575554,-0.1963421375059955,0.9561355620077263,6.5,6,6,5.5,6,7.25,8.5,9,8,9,6,5.333333333333333,6.333333333333333,5.666666666666667,5.666666666666667,5.25,2,1.831750315464156,-0.6814932358488155,-0.788663797105513,-0.39540837021294123,-0.5724542105257288,0.18825535001108992,0.37488601074445266,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/16/2023 16:55,2/16/2023 16:59,0,100,243,1,2/16/2023 16:59,R_2zGbDET6QGV60E0,anonymous,EN,1,1,0,0,0,0,5,4,5,0,NA,0,0,2000,0,0,0,NA,0,0,6,6,6,6,6,6,6,6,5,6,5,5,5,4,4,5,NA,5,5,8,8,9,8,NA,8,8,3,5,4,4,NA,3,5,4,5,5,4,NA,4,4,6,6,5,7,6,7,6,6,NA,NA,7,7,7,5,9,8,8,6,NA,6,9,5,7,7,8,NA,7,10,8,7,6,8,NA,8,8,6,8,7,7,NA,7,7,6,6,5,5,6,6,5,5,5,5,6,5,NA,NA,NA,5,6,6,5,5,4,3,0,1,0,0,0,0,0,0,NA,187,29,0,0,0,0,0,1,1,NA,5,1,6,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,63eed04f-72dd-fd22-4b16-a4c38f51ff89,6,5.571428571428571,0.527977315150124,0.30000897697339546,-0.392588035523101,0.21688154642530155,0.06655977919541317,0.40537052295960113,1.3835715124285795,1.4210226743202257,0.8355428151549684,0.546393635933351,-0.20680990810974512,0.7706770816457642,1.0082100489470884,0.283826199310076,-0.26840851692572854,0.4267136665410322,1.1527834278424995,0.6495712942049625,1.6439847457934298,0.9744993402363686,0.16306995075643,0.8191311222259549,0.4864509061560846,0.36258534946811705,1.105209702019315,6,6,6.5,7,6,7,7.5,7,7,8.5,5.666666666666667,5.666666666666667,5,5.666666666666667,4.666666666666667,5.083333333333333,2,0.610583438488052,0.8699913649133817,0.2199460788740474,-1.0488245186729368,-0.5724542105257288,3.5970129266654207,-0.9847548044290559,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
2/16/2023 16:53,2/16/2023 16:59,0,100,356,1,2/16/2023 16:59,R_2pYLezsatt3tZvf,anonymous,EN,1,1,0,0,1,0,6,2,3,2,NA,1,0,500,200,1000,300,NA,0,0,7,7,7,7,7,7,7,4,2,7,7,7,7,7,7,7,NA,7,7,9,9,9,9,NA,9,9,5,5,5,5,NA,5,5,5,5,5,5,NA,5,2,1,7,7,7,7,7,7,7,NA,NA,7,4,6,6,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,7,4,7,4,4,4,1,0,1,0,0,0,0,0,0,NA,187,36,0,0,0,0,1,0,1,NA,14,0,13,1,NA,2,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,4,1,63eecfac-c222-8086-d1f3-729148ed5cce,7,5.857142857142857,1.5016497664659372,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,0.7996350041942818,1.3835715124285795,1.4210226743202257,2.3966886013655673,0.546393635933351,0.6609806867036937,0.7706770816457642,2.1006503045150726,0.747481211923483,1.3496033879223241,1.2644817825023245,2.2565671126670854,1.0632863446807421,1.6439847457934298,-0.6221803479970663,1.054652042413091,1.284349819309358,1.093685001412094,1.365554171715801,1.0854144637860477,4,7,7,5.5,6,10,10,10,10,10,7,7,7,6,4,14,2,1.0176390641467532,-0.16433170226141644,-0.4524605051123262,-0.39540837021294123,-0.5724542105257288,-0.055227334035647994,-0.3049343968423016,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/16/2023 16:54,2/16/2023 16:59,0,100,293,1,2/16/2023 16:59,R_1O0Bv95gddxK8tr,anonymous,EN,1,1,1,1,1,0,2,1,1,2,NA,3,5,300,200,300,500,NA,500,200,3,3,4,2,3,2,3,3,4,3,3,4,4,4,4,4,NA,5,4,2,5,6,8,NA,7,5,3,2,2,1,NA,4,5,4,3,2,1,NA,2,3,3,6,4,4,2,5,3,5,NA,NA,4,6,4,5,3,4,4,5,NA,3,3,2,3,3,1,NA,7,6,2,1,1,8,NA,6,7,3,3,3,3,NA,7,8,4,4,6,4,4,6,3,2,4,2,3,4,NA,NA,NA,4,3,5,4,4,5,3,1,0,0,0,0,0,0,0,NA,187,25,1,1,1,0,0,0,1,NA,7,2,7,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,1,63eed00a-9be5-a9a2-09b7-919145fa7841,3,3.142857142857143,0.041141089492217404,-1.9138503703475218,-0.392588035523101,0.21688154642530155,0.06655977919541317,-0.7774229207444406,-0.8096455517174652,-0.07776741003742517,0.8355428151549684,-0.9782593481776152,-1.9423910977366228,-1.84880512671404,1.0082100489470884,-0.17982881330333095,0.5405974354982979,-1.2488225653815526,0.6008915854302067,-0.5915738572223764,1.6439847457934298,0.17615949611965115,-0.512103942488276,-0.3995690258259795,-0.9834781893683273,0.030039026440125696,0.4573654925302278,4.5,4,3.5,5,4.5,2.5,2.75,2.75,5.75,6,4.666666666666667,4.666666666666667,3,4,4.333333333333333,7.166666666666667,1,-0.610583438488052,-0.6814932358488155,-1.1248670890986998,0.9114239267070497,2.6943511508744304,-0.5421927021291238,-0.3049343968423016,-0.7916172364419403,1.2772782092869555,0.6181000714925924
2/16/2023 16:53,2/16/2023 17:00,0,100,449,1,2/16/2023 17:00,R_pKmlCdZeeZTxR5L,anonymous,EN,1,0,0,0,1,0,7,0,7,NA,NA,0,0,1000,0,1000,NA,NA,0,0,6,2,6,6,4,3,2,2,3,3,5,6,1,1,1,NA,NA,2,2,9,9,9,NA,NA,9,7,5,5,5,NA,NA,4,3,5,5,5,NA,NA,4,3,7,7,6,6,7,7,NA,NA,NA,NA,7,7,4,4,10,10,10,NA,NA,9,4,10,10,10,NA,NA,10,5,10,10,10,NA,NA,7,3,10,10,10,NA,NA,6,3,7,7,5,7,7,5,7,7,7,NA,NA,NA,NA,NA,NA,5,5,5,2,2,2,2,1,0,0,0,0,0,0,0,NA,187,40,0,1,0,0,0,0,1,NA,13,0,10,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eecfce-d233-f746-055d-4cf2dab7baa8,4.6,3.5714285714285716,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285795,1.4210226743202257,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.6304503344048881,0.747481211923483,0.5405974354982979,0.4267136665410322,-0.5028920993943791,0.23585624372918287,0.17503804182769292,0.17615949611965115,0.32439770392623113,0.5510446657598921,0.3131121083067946,0.27108549488948125,0.02104042057053697,7,6,7,7,4,10,10,10,8,3.75,6.333333333333333,6.333333333333333,7,5,2,13,1,1.4246946898054544,-1.1986547694362146,0.892352662860421,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/16/2023 16:54,2/16/2023 17:00,0,100,345,1,2/16/2023 17:00,R_UfDwhwXnJvHu3Zf,anonymous,EN,1,0,0,0,1,0,2,2,6,NA,NA,2,2,400,400,400,NA,NA,400,400,4,4,4,4,4,4,4,4,4,4,4,7,4,3,7,NA,NA,6,1,6,7,5,NA,NA,4,5,3,4,4,NA,NA,3,5,3,3,2,NA,NA,3,4,5,4,3,3,7,7,NA,NA,NA,NA,5,5,3,3,6,6,6,NA,NA,5,3,5,6,7,NA,NA,6,4,4,5,8,NA,NA,6,5,3,6,6,NA,NA,7,6,5,3,5,6,5,5,5,4,5,NA,NA,NA,NA,NA,NA,5,5,6,3,4,5,3,0,1,0,0,0,0,0,0,NA,187,22,0,0,0,0,0,1,1,NA,9,9,3,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,1,63eed043-c8fd-0122-6bea-4eee214c7dc9,4,4.428571428571429,0.041141089492217404,-0.4379441388002436,-0.392588035523101,-0.5198271985749287,-0.42231032317089745,0.011106041724920565,0.6524991577132312,-0.07776741003742517,2.3966886013655673,-1.4864770095479372,-0.20680990810974512,-1.84880512671404,1.5544301767310804,-1.570793851143552,-0.26840851692572854,-0.4110544494202602,-1.0547839418066718,-0.5915738572223764,1.6439847457934298,0.9744993402363686,-0.32730457085151393,0.040881866557457285,-0.28635086075153876,-0.1739566601896151,0.24303157175018755,4.5,3,7,5,3,4.5,5.75,6.75,6,4.5,4.333333333333333,5.333333333333333,4.666666666666667,5.333333333333333,4,9.75,2,-0.610583438488052,-0.16433170226141644,0.5561493708672343,0.2580077782470543,0.7342679340343349,-0.2987100180823859,0.37488601074445266,-0.6027376639159339,0.8668984585326563,1.7878331392270705
2/16/2023 16:53,2/16/2023 17:00,0,100,446,1,2/16/2023 17:00,R_1DLHp7r8MDYFvAc,anonymous,EN,1,1,1,1,1,0,5,0,5,4,NA,0,0,500,0,1000,500,NA,0,0,1,4,1,1,1,1,2,2,3,4,4,5,2,3,1,2,NA,2,2,9,1,9,9,NA,1,9,5,1,5,5,NA,1,4,5,1,5,5,NA,1,4,7,7,1,1,4,1,7,7,NA,NA,1,1,4,3,10,0,1,10,NA,0,0,10,0,0,10,NA,0,0,0,10,10,0,NA,10,10,10,0,4,10,NA,0,0,7,7,7,1,1,1,1,1,1,5,5,5,NA,NA,NA,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,NA,187,43,0,1,0,0,0,0,1,NA,21,3,20,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eecf75-937d-5ced-fb83-164545c146d1,1.8,2.857142857142857,-0.9325313618235959,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,-2.354480845683163,-1.5407179064328134,-1.576557494395076,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.6304503344048881,-2.961758888983773,-1.8864204217737812,-2.086590681342845,-0.5028920993943791,1.0632863446807421,0.9095113938105613,0.9744993402363686,0.44610676034070773,-1.4735166424204875,0.3131121083067946,-1.8913050816263217,0.6111012448333233,7,1,2.5,1,3.5,7.5,2.5,3.75,2.5,2.5,7,1,1,1,2,21.25,1,0.610583438488052,-1.1986547694362146,0.2199460788740474,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
